#MaxThreads,#UE,AvUE/Thread,ExecutionTime,RegistrationThroughput(registrations/sec),RegistrationLatency(sec),SetupTunnel(Yes/No),DO Detach (Yes/No),SendingData?(Yes/No),MeanDataSendingTime,SendingRate,#Attach,#Detach,#Service_Requests,ATTACH_PERCENT,EPOCH_TPT,EPOCH_DELAY_ms,ServiceRequestLatency
4,45802,11450.5,300,152.673333,0.001071,No,No,Yes,1,0K,232,228,45342,1.004323,924.835362
8,72898,9112.25,301,242.186047,0.001069,No,No,Yes,1,0K,369,363,72166,1.004143,939.525497
10,102721,10272.1,301,341.265781,0.001106,No,No,Yes,1,0K,516,513,101692,1.001743,981.236951
12,116392,9699.33,300,387.973333,0.001214,No,No,Yes,1,0K,584,580,115228,1.000069,1093.315028
12,87785,7315.42,301,291.644518,0.001122,No,No,Yes,1,0K,448,437,86900,1.008145,1048.539056
14,119709,8550.64,300,399.030000,0.001233,No,No,Yes,1,0K,602,595,118512,0.999925,1117.248473
16,65153,4072.06,302,215.738411,0.001393,No,No,Yes,1,0K,334,319,64500,1.002256,1240.052248
40,54174,1354.35,304,178.203947,0.003166,No,No,Yes,1,0K,299,265,53610,1.041090,2718.314251
18,14352,797.33,302,47.523179,0.003865,No,No,Yes,1,0K,84,70,14198,1.073021,1921.970278
12,45524,3793.67,122,373.147541,0.001288,No,No,Yes,1,0K,230,220,45074,0.988490,1039.877490
16,41942,2621.38,122,343.786885,0.001467,No,No,Yes,1,0K,218,204,41520,1.006151,1225.849952
16,45826,2864.13,122,375.622951,0.001293,No,No,Yes,1,0K,236,222,45368,0.999433,1102.354876
12,32543,2711.92,121,268.950413,0.001352,No,No,Yes,1,0K,168,159,32216,1.004824,1102.452539
