#MaxThreads,#UE,AvUE/Thread,ExecutionTime,RegistrationThroughput(registrations/sec),RegistrationLatency(sec),SetupTunnel(Yes/No),DO Detach (Yes/No),SendingData?(Yes/No),MeanDataSendingTime,SendingRate,#Attach,#Detach,#Service_Requests,ATTACH_PERCENT,EPOCH_TPT,EPOCH_DELAY_ms,ServiceRequestLatency
4,34546,8636.5,300,115.153333,0.001109,No,No,Yes,1,0K,176,172,34198,1.007352,967.112141
8,66734,8341.75,301,221.707641,0.001089,No,No,Yes,1,0K,340,332,66062,1.006983,978.530032
10,72405,7240.5,301,240.548173,0.001200,No,No,Yes,1,0K,365,360,71680,1.001312,1090.946763
12,67943,5661.92,301,225.724252,0.001324,No,No,Yes,1,0K,345,336,67262,1.002311,1164.677381
12,51191,4265.92,301,170.069767,0.001174,No,No,Yes,1,0K,266,255,50670,1.017757,1110.285040
14,109798,7842.71,301,364.777409,0.001197,No,No,Yes,1,0K,559,547,108692,1.007304,1105.534602
16,102625,6414.06,301,340.946844,0.001270,No,No,Yes,1,0K,521,510,101594,1.004629,1159.136711
40,49573,1239.33,304,163.069079,0.002629,No,No,Yes,1,0K,281,242,49050,1.055010,2093.673761
18,36106,2005.89,302,119.556291,0.002271,No,No,Yes,1,0K,192,178,35736,1.024760,1543.410175
12,46516,3876.33,122,381.278689,0.001301,No,No,Yes,1,0K,236,224,46056,0.988907,1095.269693
16,51510,3219.38,121,425.702479,0.001348,No,No,Yes,1,0K,264,248,50998,0.993982,1164.722754
16,42490,2655.63,122,348.278689,0.001643,No,No,Yes,1,0K,221,205,42064,1.002589,1377.771087
12,44188,3682.33,121,365.190083,0.001256,No,No,Yes,1,0K,226,214,43748,0.995745,1100.483382
