230.399994,43.239651
352.200012,14.897488
415.799988,7.145410
443.399994,4.357084
449.399994,4.081844
454.799988,3.687328
452.500000,4.209155
450.899994,4.002103
460.399994,3.346968
456.000000,3.549867
457.399994,3.671124
455.799988,3.546318
460.200012,3.305543
456.200012,3.626486
456.799988,3.334105
463.399994,3.204694
455.200012,3.508842
459.600006,3.218589
450.000000,4.512094
456.799988,3.506408
458.000000,3.341927
459.600006,3.265364
459.399994,3.267257
458.799988,3.344866
460.600006,3.249773
458.600006,3.422922
459.500000,3.310740
460.299988,3.363671
455.799988,3.460443
462.799988,3.225009
459.200012,3.242320
455.600006,3.405484
464.200012,3.194637
456.399994,3.241952
436.799988,5.894586
459.600006,3.186585
460.000000,3.181384
459.600006,3.332003
459.600006,3.227555
463.200012,3.228916
452.600006,3.843268
462.500000,3.255427
455.899994,3.290294
459.200012,3.419404
452.200012,4.212242
455.600006,3.712870
455.399994,3.556086
460.700012,3.221535
459.899994,3.256874
457.799988,3.491242
460.200012,3.180280
459.600006,3.258318
459.799988,3.297192
460.600006,3.332109
459.600006,3.224568
459.799988,3.368035
459.399994,3.344622
459.600006,3.204503
460.200012,3.434365
459.200012,3.270365
73.400002,1246.406982
451.299988,2.983358
463.700012,2.911235
467.799988,2.916523
459.799988,3.107394
463.799988,2.850663
465.200012,2.846098
464.200012,2.832944
467.399994,2.818708
460.200012,2.902134
468.399994,2.806470
464.000000,2.898853
464.000000,2.923103
459.899994,2.964715
468.299988,2.849150
460.200012,2.990412
464.399994,2.960821
464.200012,2.864362
461.799988,3.258616
464.000000,2.911827
463.399994,2.805600
463.700012,2.911453
464.399994,2.849967
467.299988,2.822754
460.000000,3.080415
460.399994,3.343842
466.500000,2.887007
460.000000,2.993993
467.700012,2.810031
459.600006,2.988453
463.799988,2.960828
464.799988,2.929910
462.799988,2.865778
464.399994,2.955895
463.000000,2.920792
464.799988,2.831773
464.000000,2.994828
460.200012,3.272318
465.399994,2.834893
463.299988,2.956674
463.899994,2.851170
464.000000,2.876937
464.399994,2.984998
462.600006,2.818280
465.200012,2.840902
463.600006,2.939300
467.399994,2.816539
464.200012,2.790466
463.799988,2.984023
459.799988,3.219169
465.200012,2.816419
442.799988,4.935730
463.600006,2.855942
464.200012,2.888134
463.799988,2.889494
463.600006,2.866433
