#MaxThreads,#UE,AvUE/Thread,ExecutionTime,RegistrationThroughput(registrations/sec),RegistrationLatency(sec),SetupTunnel(Yes/No),DO Detach (Yes/No),SendingData?(Yes/No),MeanDataSendingTime,SendingRate,#Attach,#Detach,#Service_Requests,ATTACH_PERCENT,EPOCH_TPT,EPOCH_DELAY_ms,ServiceRequestLatency
25,6089,243.56,183,33.273224,0.001377,No,No,Yes,1,0K,50,25,6014,1.231729,1003.634021
25,591,23.64,63,9.380952,0.003742,No,No,Yes,1,0K,25,0,566,4.230118,1059.471731
25,20300,812,62,327.419355,0.001364,No,No,Yes,1,0K,119,95,20086,1.054187,1168.795728
30,22554,751.8,63,358.000000,0.001329,No,No,Yes,1,0K,127,103,22324,1.019775,1075.207131
50,11252,225.04,64,175.812500,0.001987,No,No,Yes,1,0K,94,44,11114,1.226449,1566.797823
30,19798,659.93,63,314.253968,0.001429,No,No,Yes,1,0K,116,90,19592,1.040509,1184.340037
30,16663,555.43,62,268.758065,0.001420,No,No,Yes,1,0K,107,78,16478,1.110244,1177.204758
10,12112,1211.2,60,201.866667,0.017110,No,No,Yes,1,0K,6056,6056,0,100.000000,-nan
30,29679,989.3,63,471.095238,0.001373,No,No,Yes,1,0K,163,140,29376,1.020924,1177.247583
10,4118,411.8,61,67.508197,0.005685,No,No,Yes,1,0K,30,20,4068,1.214182,1231.676254
10,16021,1602.1,61,262.639344,0.001297,No,No,Yes,1,0K,84,77,15860,1.004931,1017.290984
10,6730,673,61,110.327869,0.001442,No,No,Yes,1,0K,39,31,6660,1.040119,1129.359309
