302.200012,28.584423
717.900024,9.752934
1247.500000,5.341311
1260.500000,4.646158
1357.699951,4.674222
1326.300049,4.485311
1287.800049,4.783920
1341.099976,4.656822
1370.000000,4.373602
1377.000000,4.397383
1377.199951,4.166526
1335.500000,4.594040
1380.400024,4.259173
1423.000000,4.286029
1343.000000,4.418022
1380.800049,4.295763
1417.099976,4.242094
1422.000000,4.165166
1383.099976,4.262842
1437.199951,4.119641
1412.800049,4.131079
1433.199951,4.074279
1444.699951,4.086501
1414.699951,4.087819
1456.000000,4.123987
1386.099976,4.259843
1406.699951,4.138681
1423.199951,4.119933
1361.099976,4.417619
1355.400024,4.469683
1418.500000,4.226858
1389.699951,4.205471
1436.000000,4.166870
1390.500000,4.221019
1440.900024,4.072122
1373.300049,4.310711
1425.599976,4.250959
1410.199951,4.092725
1425.199951,4.135987
1417.500000,4.169859
1430.000000,4.162053
1375.800049,4.325712
1400.099976,4.290210
1418.199951,4.130625
1410.800049,4.174197
1425.599976,4.175745
1433.800049,4.147880
1395.900024,4.128079
1420.300049,4.191556
1430.099976,4.066607
1415.900024,4.161681
1442.000000,4.068306
1422.099976,4.102079
1342.000000,4.587533
1420.800049,4.108173
1424.699951,4.057685
1425.699951,4.113663
1412.300049,4.152214
1410.500000,4.240815
1358.199951,4.430349
438.000000,16.524261
243.199997,30.085110
201.500000,36.700195
269.600006,27.759293
550.099976,15.274419
543.500000,15.456166
543.200012,15.372272
530.099976,15.932583
613.200012,15.275902
558.700012,14.497699
519.599976,16.202909
489.500000,17.210178
597.200012,13.843063
560.799988,15.005079
572.900024,14.562469
605.500000,13.734803
611.299988,13.327245
514.500000,16.356167
507.700012,16.596870
572.000000,14.538643
590.200012,14.170262
502.100006,16.876968
585.000000,14.328074
591.299988,14.306898
570.799988,14.312166
625.900024,15.551729
526.200012,14.993378
583.500000,14.282844
575.500000,14.357377
576.799988,14.449341
599.099976,13.731329
654.500000,12.375652
733.700012,10.832756
753.799988,11.131056
674.299988,10.970455
739.599976,10.930820
941.200012,8.285571
1224.400024,5.242509
745.000000,11.280607
609.500000,13.466617
1374.199951,4.316975
1376.300049,4.097910
1388.599976,4.167894
1515.199951,4.168844
886.099976,6.886939
178.399994,42.274475
1254.099976,4.884084
1368.099976,4.454168
1374.199951,4.264806
1393.800049,4.257649
1347.000000,4.538554
424.500000,16.602453
1133.900024,5.531671
1408.900024,4.216057
1331.099976,4.756365
1395.699951,4.048186
1445.000000,4.193893
1382.500000,4.078211
1422.699951,4.216116
1002.900024,6.348003
217.199997,34.058331
1414.199951,4.227011
1419.800049,4.134717
1431.599976,4.098036
889.299988,7.505969
324.399994,23.407440
1375.900024,4.235598
1399.099976,4.081978
1417.900024,4.168276
1451.699951,4.110808
868.200012,7.434555
592.000000,11.855620
1424.199951,4.156519
1436.900024,4.103748
1415.500000,4.189593
1430.900024,4.047788
381.200012,19.224962
734.700012,9.352064
1402.900024,4.235105
1490.300049,4.042155
1375.400024,4.166656
1423.099976,4.139612
1471.300049,4.117181
1375.699951,4.086569
1406.800049,4.187842
1384.500000,4.277850
1417.699951,4.195874
1446.699951,4.205654
1375.199951,4.217398
1319.900024,4.630715
199.500000,37.922382
187.899994,39.254276
474.899994,17.774775
493.799988,17.225246
497.899994,17.040974
495.100006,17.155884
467.200012,18.222143
487.700012,17.443533
480.600006,17.700350
489.000000,17.470211
497.200012,17.050262
482.799988,17.570997
499.000000,16.997414
494.799988,17.211624
494.200012,17.250336
476.899994,17.833122
476.500000,17.855265
494.799988,17.079020
478.500000,17.825706
495.899994,17.114244
492.500000,17.303135
495.399994,17.183296
492.799988,17.270494
508.500000,16.698963
485.299988,17.537333
481.299988,17.602953
490.700012,17.339399
494.399994,17.313721
489.500000,17.313683
499.200012,16.952204
504.399994,16.854794
528.599976,16.045708
504.299988,16.869375
556.099976,15.192186
537.099976,15.747521
537.099976,15.749455
509.799988,16.682543
525.200012,16.134542
503.200012,16.881075
564.400024,14.986461
525.099976,15.991385
534.900024,15.760235
517.700012,16.293093
518.799988,16.266758
579.000000,14.388626
546.900024,15.357738
542.099976,15.646833
546.599976,15.485989
507.899994,16.835464
520.900024,16.121012
569.700012,14.645045
552.599976,15.138027
559.000000,15.041725
518.700012,16.292994
525.599976,16.027817
575.299988,14.518006
541.700012,15.549143
539.099976,15.623588
514.000000,16.570286
530.200012,15.981121
494.700012,17.280535
622.000000,13.380101
637.200012,13.628132
612.000000,12.994857
590.599976,14.392290
586.299988,13.454156
659.000000,14.024693
589.700012,13.927086
605.900024,13.660436
616.400024,13.486557
625.599976,13.156294
625.000000,13.185528
636.099976,14.601418
601.299988,13.666564
566.500000,14.862835
627.400024,13.125448
578.400024,14.480809
536.900024,15.794065
596.599976,14.023019
594.900024,14.031717
600.599976,13.794232
635.299988,12.972589
545.599976,15.503391
639.299988,12.909338
611.500000,14.187168
541.299988,14.921202
629.700012,13.112408
540.900024,15.650157
630.599976,13.070630
