#MaxThreads,#UE,AvUE/Thread,ExecutionTime,RegistrationThroughput(registrations/sec),RegistrationLatency(sec),SetupTunnel(Yes/No),DO Detach (Yes/No),SendingData?(Yes/No),MeanDataSendingTime,SendingRate,#Attach,#Detach,#Service_Requests,ATTACH_PERCENT,EPOCH_TPT,EPOCH_DELAY_ms,ServiceRequestLatency
1,1857,1857,60,30.950000,0.004033,No,No,Yes,1,0K,10,9,1838,1.023156,3630.009793
10,44128,4412.8,181,243.801105,0.004465,No,No,Yes,1,0K,224,216,43688,0.997099,4348.349203
1,379,379,12,31.583333,0.003475,No,No,Yes,1,0K,2,1,376,0.791557,3349.896277
1,381,381,12,31.750000,0.003340,No,No,Yes,1,0K,2,1,378,0.787402,3277.063492
1,365,365,12,30.416667,0.004425,No,No,Yes,1,0K,2,1,362,0.821918,3661.469613
1,377,377,12,31.416667,0.003622,No,No,Yes,1,0K,2,1,374,0.795756,3458.304813
1,375,375,12,31.250000,0.003747,No,No,Yes,1,0K,2,1,372,0.800000,3651.416667
1,1889,1889,60,31.483333,0.003562,No,No,Yes,1,0K,10,9,1870,1.005823,3465.254545
10,16718,1671.8,61,274.065574,0.004744,No,No,Yes,1,0K,92,82,16544,1.040794,4608.333112
10,17980,1798,61,294.754098,0.005211,No,No,Yes,1,0K,90,86,17804,0.978865,4929.701584
