#MaxThreads,#UE,AvUE/Thread,ExecutionTime,RegistrationThroughput(registrations/sec),RegistrationLatency(sec),SetupTunnel(Yes/No),DO Detach (Yes/No),SendingData?(Yes/No),MeanDataSendingTime,SendingRate,#Attach,#Detach,#Service_Requests,ATTACH_PERCENT,EPOCH_TPT,EPOCH_DELAY_ms,ServiceRequestLatency,#HO,HO-Latency
1,81,81,30,2.700000,0.001136,Yes,1,0K,1,0,80,1.234568,551.8625000,-nan
1,81,81,30,2.700000,0.001122,Yes,1,0K,1,0,80,1.234568,689.2375000,-nan
1,81,81,30,2.700000,0.001210,Yes,1,0K,1,0,80,1.234568,601.3500000,-nan
1,81,81,30,2.700000,0.003041,Yes,1,0K,1,0,80,1.234568,674.2625000,-nan
1,81,81,30,2.700000,0.001207,Yes,1,0K,1,0,80,1.234568,604.4000000,-nan
1,81,81,30,2.700000,0.003064,Yes,1,0K,1,0,80,1.234568,748.0750000,-nan
1,81,81,30,2.700000,0.002936,Yes,1,0K,1,0,80,1.234568,631.7250000,-nan
1,81,81,30,2.700000,0.002451,Yes,1,0K,1,0,80,1.234568,589.9250000,-nan
1,81,81,31,2.612903,0.002957,Yes,1,0K,1,0,80,1.234568,859.8875000,-nan
1,81,81,30,2.700000,0.001710,Yes,1,0K,1,0,80,1.234568,635.2625000,-nan
1,81,81,30,2.700000,0.001414,Yes,1,0K,1,0,80,1.234568,678.4125000,-nan
1,81,81,30,2.700000,0.002585,Yes,1,0K,1,0,80,1.234568,766.6250000,-nan
1,81,81,30,2.700000,0.001929,Yes,1,0K,1,0,80,1.234568,755.2625000,-nan
1,81,81,30,2.700000,0.001774,Yes,1,0K,1,0,80,1.234568,681.6125000,-nan
1,81,81,30,2.700000,0.002419,Yes,1,0K,1,0,80,1.234568,742.1625000,-nan
1,81,81,30,2.700000,0.001211,Yes,1,0K,1,0,80,1.234568,475.9250000,-nan
1,913,913,30,30.433333,0.003886,Yes,1,0K,19,19,856,4.162103,693.22429919,63229.315789
1,965,965,31,31.129032,0.002672,Yes,1,0K,21,20,904,4.248704,990.85177020,34177.150000
10,18939,1893.9,61,310.475410,0.001921,Yes,1,0K,409,403,17724,4.287449,942.931957403,20284.789082
10,19559,1955.9,61,320.639344,0.001761,Yes,1,0K,422,413,18310,4.269135,858.458383414,17875.132850
12,23727,1977.25,60,395.450000,0.001553,Yes,1,0K,514,506,22200,4.298900,809.447883507,15835.719921
15,29180,1945.33,61,478.360656,0.001572,Yes,1,0K,630,620,27310,4.283756,804.485720620,16859.040323
16,29222,1826.38,61,479.049180,0.001546,Yes,1,0K,624,618,27362,4.250222,812.377019618,16042.699029
1,403,403,12,33.583333,0.001513,Yes,1,0K,10,9,374,4.714640,867.40107010,11325.500000
1,380,380,12,31.666667,0.002358,Yes,1,0K,20,20,320,10.526316,871.32187520,13685.750000
20,2805,140.25,13,215.769231,0.010563,Yes,1,0K,148,147,2362,10.516934,927.686706148,61219.445946
15,4366,291.07,13,335.846154,0.002435,Yes,1,0K,232,229,3676,10.558864,738.987214229,10986.978166
16,4408,275.5,12,367.333333,0.002280,Yes,1,0K,232,232,3712,10.526316,743.703125232,11377.948276
12,3857,321.42,12,321.416667,0.002626,Yes,1,0K,203,203,3248,10.526316,719.254926203,16562.157635
18,4653,258.5,12,387.750000,0.003026,Yes,1,0K,247,243,3918,10.530840,739.884635245,19333.506122
18,4945,274.72,12,412.083333,0.002464,Yes,1,0K,261,259,4164,10.515673,756.353506261,15340.739464
18,5207,289.28,12,433.916667,0.002732,Yes,1,0K,275,272,4386,10.505090,737.615823274,17074.675182
20,21377,1068.85,60,356.283333,0.002362,Yes,1,0K,1129,1123,18000,10.534687,800.2065561125,14116.692444
