#MaxThreads,#UE,AvUE/Thread,ExecutionTime,RegistrationThroughput(registrations/sec),RegistrationLatency(sec),SetupTunnel(Yes/No),DO Detach (Yes/No),SendingData?(Yes/No),MeanDataSendingTime,SendingRate,#Attach,#Detach,#Service_Requests,ATTACH_PERCENT,EPOCH_TPT,EPOCH_DELAY_ms,ServiceRequestLatency
1,1739,1739,120,14.491667,0.034100,No,No,Yes,1,0K,1,0,1738,0.057504,34099.624281
100,2042,20.42,129,15.829457,2.877875,No,No,Yes,1,0K,100,0,1942,4.897160,2957262.779094
10,1188,118.8,121,9.818182,0.708914,No,No,Yes,1,0K,10,0,1178,0.841751,700851.815789
5,1825,365,121,15.082645,0.059184,No,No,Yes,1,0K,5,0,1820,0.273973,58930.868132
40,900,22.5,64,14.062500,1.500888,No,No,Yes,1,0K,40,0,860,4.444445,1520026.567442
40,1694,42.35,123,13.772358,1.783208,No,No,Yes,1,0K,40,0,1654,2.361275,1798660.107618 #5ms rtt to core
40,1738,43.45,124,14.016129,1.917038,No,No,Yes,1,0K,40,0,1698,2.301496,1936198.625442 
20,1664,83.2,122,13.639344,0.562261,No,No,Yes,1,0K,20,0,1644,1.201923,562284.481752 #no RTT added
