#MaxThreads,#UE,AvUE/Thread,ExecutionTime,RegistrationThroughput(registrations/sec),RegistrationLatency(sec),SetupTunnel(Yes/No),DO Detach (Yes/No),SendingData?(Yes/No),MeanDataSendingTime,SendingRate,#Attach,#Detach,#Service_Requests,ATTACH_PERCENT,EPOCH_TPT,EPOCH_DELAY_ms
1,20607,20607,300,68.690000,0.000720,No,No,Yes,1,0K,103,102,20402,0.994808
2,63434,31717,300,211.446667,0.000846,No,No,Yes,1,0K,316,314,62804,0.993158
3,110761,36920.3,301,367.976744,0.000946,No,No,Yes,1,0K,549,546,109666,0.988615
4,144856,36214,300,482.853333,0.001070,No,No,Yes,1,0K,718,716,143422,0.989949
5,175132,35026.4,300,583.773333,0.001264,No,No,Yes,1,0K,869,865,173398,0.990110
6,201193,33532.2,301,668.415282,0.001536,No,No,Yes,1,0K,997,992,199204,0.988603
