#MaxThreads,#UE,AvUE/Thread,ExecutionTime,RegistrationThroughput(registrations/sec),RegistrationLatency(sec),SetupTunnel(Yes/No),DO Detach (Yes/No),SendingData?(Yes/No),MeanDataSendingTime,SendingRate,#Attach,#Detach,#Service_Requests,ATTACH_PERCENT,EPOCH_TPT,EPOCH_DELAY_ms,ServiceRequestLatency
1,1873,1873,60,31.216667,0.003755,No,No,Yes,1,0K,10,9,1854,1.014415,3547.128910
10,24583,2458.3,181,135.817680,0.004091,No,No,Yes,1,0K,125,120,24338,0.996624,3997.770195
1,379,379,12,31.583333,0.003396,No,No,Yes,1,0K,2,1,376,0.791557,3277.914894
1,379,379,12,31.583333,0.003349,No,No,Yes,1,0K,2,1,376,0.791557,3279.675532
1,363,363,12,30.250000,0.004433,No,No,Yes,1,0K,2,1,360,0.826446,3747.025000
1,375,375,12,31.250000,0.003771,No,No,Yes,1,0K,2,1,372,0.800000,3654.295699
1,1887,1887,60,31.450000,0.003598,No,No,Yes,1,0K,10,9,1868,1.006889,3510.489293
10,14606,1460.6,61,239.442623,0.004824,No,No,Yes,1,0K,80,72,14454,1.040668,4566.400166
10,13614,1361.4,61,223.180328,0.004716,No,No,Yes,1,0K,77,67,13470,1.057735,4496.313215
30,23577,785.9,63,374.238095,0.001415,No,No,Yes,1,0K,134,107,23336,1.022183,1208.625814
10,11784,1178.4,61,193.180328,0.002425,No,No,Yes,1,0K,64,56,11664,1.018330,1001.366598
10,8729,872.9,61,143.098361,0.001348,No,No,Yes,1,0K,48,39,8642,0.996678,1035.487040
10,8552,855.2,61,140.196721,0.001338,No,No,Yes,1,0K,45,35,8472,0.935454,1014.246813
